Year,Sex,State,Industry,People,Weekly_Sum
2017,Male,Queensland,"Electricity, Gas, Water and Waste Services",17800,32739471.6
2017,Male,Queensland,Construction,208700,219285521.5
2017,Male,Queensland,Wholesale Trade,46500,66351050.3
2017,Male,Queensland,Retail Trade,107500,88705974.4
2017,Male,Queensland,Accommodation and Food Services,78000,52751518.4
2017,Male,Queensland,"Transport, Postal and Warehousing",111100,145228354.3
2017,Male,Queensland,Information Media and Telecommunications,15500,18194384.6
2017,Male,Queensland,Financial and Insurance Services,24000,34137173.3
2017,Male,Queensland,"Rental, Hiring and Real Estate Services",23400,22554428.7
2017,Male,Queensland,"Professional, Scientific and Technical Services",90900,126336735.4
2017,Male,Queensland,Administrative and Support Services,44200,33738536.8
2017,Male,Queensland,Public Administration and Safety,79400,123691620.4
2017,Male,Queensland,Education and Training,62600,81143939.9
2017,Male,Queensland,Health Care and Social Assistance,78400,117534317.2
2017,Male,Queensland,Arts and Recreation Services,21800,15281243.3
2017,Male,Queensland,Other Services,60900,63353435
2017,Male,Queensland,Total,1275900,1554017607
2017,Male,South Australia,"Agriculture, Forestry and Fishing",26500,16607532.5
2017,Male,South Australia,Mining,7300,18850808.1
2017,Male,South Australia,Manufacturing,53600,59062855.1
2017,Male,South Australia,"Electricity, Gas, Water and Waste Services",6900,10103696.1
2017,Male,South Australia,Construction,55100,46193177.9
2017,Male,South Australia,Wholesale Trade,15200,16302499.1
2017,Male,South Australia,Retail Trade,40300,35388948.6
2017,Male,South Australia,Accommodation and Food Services,23700,13490777.9
2017,Male,South Australia,"Transport, Postal and Warehousing",35900,44192182.9
2017,Male,South Australia,Information Media and Telecommunications,8500,8671645.5
2017,Male,South Australia,Financial and Insurance Services,9200,11157693.2
2017,Male,South Australia,"Rental, Hiring and Real Estate Services",6600,5274792.6
2017,Male,South Australia,"Professional, Scientific and Technical Services",28500,40167593.4
2017,Male,South Australia,Administrative and Support Services,12900,8301358.9
2017,Male,South Australia,Public Administration and Safety,29700,43095796.6
2017,Male,South Australia,Education and Training,21400,28995597.9
2017,Male,South Australia,Health Care and Social Assistance,33900,44913326.5
2017,Male,South Australia,Arts and Recreation Services,8900,5150317.8
2017,Male,South Australia,Other Services,18500,15159458.5
2017,Male,South Australia,Total,441800,477854894.4
2017,Male,Western Australia,"Agriculture, Forestry and Fishing",29300,21957506.4
2017,Male,Western Australia,Mining,68500,176955066
2017,Male,Western Australia,Manufacturing,54400,73369301.7
2017,Male,Western Australia,"Electricity, Gas, Water and Waste Services",13800,30552367.5
2017,Male,Western Australia,Construction,123700,131202990.7
2017,Male,Western Australia,Wholesale Trade,24900,34781482.8
2017,Male,Western Australia,Retail Trade,57700,55370828.6
2017,Male,Western Australia,Accommodation and Food Services,46300,31478334.4
2017,Male,Western Australia,"Transport, Postal and Warehousing",49000,53538702.5
2017,Male,Western Australia,Information Media and Telecommunications,8900,11457012.3
2017,Male,Western Australia,Financial and Insurance Services,15100,28369711.4
2017,Male,Western Australia,"Rental, Hiring and Real Estate Services",11800,15540427.8
2017,Male,Western Australia,"Professional, Scientific and Technical Services",50600,89036014.9
2017,Male,Western Australia,Administrative and Support Services,24700,24214326.9
2017,Male,Western Australia,Public Administration and Safety,35300,57365398
2017,Male,Western Australia,Education and Training,35500,50184615.8
2017,Male,Western Australia,Health Care and Social Assistance,31400,50529910.3
2017,Male,Western Australia,Arts and Recreation Services,14500,9932467.2
2017,Male,Western Australia,Other Services,34600,29663702.5
2017,Male,Western Australia,Total,725200,979829872.1
2017,Male,Tasmania,"Agriculture, Forestry and Fishing",9500,7057425.1
2017,Male,Tasmania,Mining,5600,10409435.1
2017,Male,Tasmania,Manufacturing,16800,18063711.4
2017,Male,Tasmania,"Electricity, Gas, Water and Waste Services",4000,6665648.2
2017,Male,Tasmania,Construction,17900,12501344.9
2017,Male,Tasmania,Wholesale Trade,5300,5840652.9
2017,Male,Tasmania,Retail Trade,10900,7767595.1
2017,Male,Tasmania,Accommodation and Food Services,5700,3034436.9
2017,Male,Tasmania,"Transport, Postal and Warehousing",8200,6736905.1
2017,Male,Tasmania,Information Media and Telecommunications,1900,2451086.6
2017,Male,Tasmania,Financial and Insurance Services,1900,2483430.3
2017,Male,Tasmania,"Rental, Hiring and Real Estate Services",1100,1517450.8
2017,Male,Tasmania,"Professional, Scientific and Technical Services",6500,6510184.5
2017,Male,Tasmania,Administrative and Support Services,2200,1559744.5
2017,Male,Tasmania,Public Administration and Safety,7500,10169721.7
2017,Male,Tasmania,Education and Training,6800,9370228.2
2017,Male,Tasmania,Health Care and Social Assistance,8800,14793031.5
2017,Male,Tasmania,Arts and Recreation Services,2900,2779386.2
2017,Male,Tasmania,Other Services,7800,5716280.5
2017,Male,Tasmania,Total,131000,139268069.9
2017,Male,Northern Territory,"Agriculture, Forestry and Fishing",900,468625.8
2017,Male,Northern Territory,Mining,3800,11247043.9
2017,Male,Northern Territory,Manufacturing,3300,7190386
2017,Male,Northern Territory,"Electricity, Gas, Water and Waste Services",1900,3879297
2017,Male,Northern Territory,Construction,14100,21715191
2017,Male,Northern Territory,Wholesale Trade,1400,1159869.3
2017,Male,Northern Territory,Retail Trade,4800,3763453.8
2017,Male,Northern Territory,Accommodation and Food Services,4600,3530353.4
2017,Male,Northern Territory,"Transport, Postal and Warehousing",6700,9274820.3
2017,Male,Northern Territory,Information Media and Telecommunications,1000,401218.2
2017,Male,Northern Territory,Financial and Insurance Services,1000,997651.4
2017,Male,Northern Territory,"Rental, Hiring and Real Estate Services",1200,1641120
2017,Male,Northern Territory,"Professional, Scientific and Technical Services",2800,4166959.1
2017,Male,Northern Territory,Administrative and Support Services,1400,1161181.8
2017,Male,Northern Territory,Public Administration and Safety,8800,14985466.3
2017,Male,Northern Territory,Education and Training,4000,6514219.7
2017,Male,Northern Territory,Health Care and Social Assistance,4200,6593198
2017,Male,Northern Territory,Arts and Recreation Services,1000,395310.3
2017,Male,Northern Territory,Other Services,3200,2906900
2017,Male,Northern Territory,Total,69400,102099729
2017,Male,Australian Capital Territory,"Agriculture, Forestry and Fishing",700,520354.5
2017,Male,Australian Capital Territory,Mining,0,0
2017,Male,Australian Capital Territory,Manufacturing,1900,2644979.5
2017,Male,Australian Capital Territory,"Electricity, Gas, Water and Waste Services",2200,2666747.7
2017,Male,Australian Capital Territory,Construction,15600,18639731
2017,Male,Australian Capital Territory,Wholesale Trade,1600,1858353.8
2017,Male,Australian Capital Territory,Retail Trade,7000,7035634.7
2017,Male,Australian Capital Territory,Accommodation and Food Services,9500,6101035
2017,Male,Australian Capital Territory,"Transport, Postal and Warehousing",3400,4340471.4
2017,Male,Australian Capital Territory,Information Media and Telecommunications,1000,1619746.8
2017,Male,Australian Capital Territory,Financial and Insurance Services,2500,2856681.3
2017,Male,Australian Capital Territory,"Rental, Hiring and Real Estate Services",1400,1321494
2017,Male,Australian Capital Territory,"Professional, Scientific and Technical Services",17400,33457961
2017,Male,Australian Capital Territory,Administrative and Support Services,1900,3579971.9
2017,Male,Australian Capital Territory,Public Administration and Safety,27400,49114250.4
2017,Male,Australian Capital Territory,Education and Training,9500,15726827.3
2017,Male,Australian Capital Territory,Health Care and Social Assistance,4900,7009006.8
2017,Male,Australian Capital Territory,Arts and Recreation Services,4300,5078567.6
2017,Male,Australian Capital Territory,Other Services,3900,3514004.8
2017,Male,Australian Capital Territory,Total,115500,171014259
2017,Male,Total,"Agriculture, Forestry and Fishing",231300,143186166
2017,Male,Total,Mining,178600,437707077.6
2017,Male,Total,Manufacturing,645900,838659819
2017,Male,Total,"Electricity, Gas, Water and Waste Services",102700,182827000.4
2017,Male,Total,Construction,1013000,1059541339
2017,Male,Total,Wholesale Trade,263700,364721148
2017,Male,Total,Retail Trade,559200,489662385.4
2017,Male,Total,Accommodation and Food Services,390100,252174807.7
2017,Male,Total,"Transport, Postal and Warehousing",507100,638511117.5
2017,Male,Total,Information Media and Telecommunications,121400,197570526.9
2017,Male,Total,Financial and Insurance Services,190000,366039551.4
2017,Male,Total,"Rental, Hiring and Real Estate Services",95900,117999604.5
2017,Male,Total,"Professional, Scientific and Technical Services",564800,940620785.1
2017,Male,Total,Administrative and Support Services,198500,180341081.3
2017,Male,Total,Public Administration and Safety,386000,598896577.1
2017,Male,Total,Education and Training,310600,417903411.1
2017,Male,Total,Health Care and Social Assistance,375500,507879443.4
2017,Male,Total,Arts and Recreation Services,127900,108399495.7
2017,Male,Total,Other Services,279000,262312513.7
2017,Male,Total,Total,6542000,8112744624
2017,Total,New South Wales,"Agriculture, Forestry and Fishing",73500,44083242.6
2017,Total,New South Wales,Mining,43500,100166992.5
2017,Total,New South Wales,Manufacturing,271300,345480842.3
2017,Total,New South Wales,"Electricity, Gas, Water and Waste Services",39000,65433565.6
2017,Total,New South Wales,Construction,357400,358740813.5
2017,Total,New South Wales,Wholesale Trade,143100,194916807.6
2017,Total,New South Wales,Retail Trade,376900,294490059.5
2017,Total,New South Wales,Accommodation and Food Services,269900,163333887.8
2017,Total,New South Wales,"Transport, Postal and Warehousing",207600,258562162.9
2017,Total,New South Wales,Information Media and Telecommunications,100100,159236680.2
2017,Total,New South Wales,Financial and Insurance Services,167000,322311329.3
2017,Total,New South Wales,"Rental, Hiring and Real Estate Services",64000,77775836.9
2017,Total,New South Wales,"Professional, Scientific and Technical Services",371500,581614988.9
2017,Total,New South Wales,Administrative and Support Services,127900,96522120.6
2017,Total,New South Wales,Public Administration and Safety,214800,320364625.7
2017,Total,New South Wales,Education and Training,327500,365883707.9
2017,Total,New South Wales,Health Care and Social Assistance,512400,534538411.7
2017,Total,New South Wales,Arts and Recreation Services,68800,54724661.5
2017,Total,New South Wales,Other Services,135600,102296179
2017,Total,New South Wales,Total,3869300,4453955565
2017,Total,Victoria,"Agriculture, Forestry and Fishing",109400,50439747.2
2017,Total,Victoria,Mining,11400,23246118.6
2017,Total,Victoria,Manufacturing,279000,308123585.9
2017,Total,Victoria,"Electricity, Gas, Water and Waste Services",31800,49575322.4
2017,Total,Victoria,Construction,283200,291238819.6
2017,Total,Victoria,Wholesale Trade,111100,135515018.8
2017,Total,Victoria,Retail Trade,342600,267363530.6
2017,Total,Victoria,Accommodation and Food Services,217800,118563011.7
2017,Total,Victoria,"Transport, Postal and Warehousing",164900,214317559.6
2017,Total,Victoria,Information Media and Telecommunications,59300,75047008.4
2017,Total,Victoria,Financial and Insurance Services,110300,190125443.3
2017,Total,Victoria,"Rental, Hiring and Real Estate Services",46800,55308534.3
2017,Total,Victoria,"Professional, Scientific and Technical Services",283900,386409416.5
2017,Total,Victoria,Administrative and Support Services,107400,116920687.1
2017,Total,Victoria,Public Administration and Safety,151600,210384444.2
2017,Total,Victoria,Education and Training,266700,314452621.5
2017,Total,Victoria,Health Care and Social Assistance,433400,428627042.8
2017,Total,Victoria,Arts and Recreation Services,64800,51721064.4
2017,Total,Victoria,Other Services,132500,110977234.7
2017,Total,Victoria,Total,3200100,3398027970
2017,Total,Queensland,"Agriculture, Forestry and Fishing",58300,33382502.4
2017,Total,Queensland,Mining,56600,116485619.4
2017,Total,Queensland,Manufacturing,160400,215063264.8
2017,Total,Queensland,"Electricity, Gas, Water and Waste Services",29200,45937112.2
