Year,Sex,State,Industry,Weekly_Sum
2017,Female,Tasmania,Information Media and Telecommunications,1684159.6
2017,Female,Tasmania,Financial and Insurance Services,2551464.2
2017,Female,Tasmania,"Rental, Hiring and Real Estate Services",1335577.1
2017,Female,Tasmania,"Professional, Scientific and Technical Services",3290108.1
2017,Female,Tasmania,Administrative and Support Services,1322339.8
2017,Female,Tasmania,Public Administration and Safety,11309225.6
2017,Female,Tasmania,Education and Training,15432342.2
2017,Female,Tasmania,Health Care and Social Assistance,27086503.7
2017,Female,Tasmania,Arts and Recreation Services,956884.3
2017,Female,Tasmania,Other Services,1763933.2
2017,Female,Tasmania,Total,89327093.9
2017,Female,Northern Territory,"Agriculture, Forestry and Fishing",292090.5
2017,Female,Northern Territory,Mining,681306.7
2017,Female,Northern Territory,Manufacturing,969997.9
2017,Female,Northern Territory,"Electricity, Gas, Water and Waste Services",490698.6
2017,Female,Northern Territory,Construction,1563523.8
2017,Female,Northern Territory,Wholesale Trade,596638.4
2017,Female,Northern Territory,Retail Trade,4279036.2
2017,Female,Northern Territory,Accommodation and Food Services,2874340.5
2017,Female,Northern Territory,"Transport, Postal and Warehousing",1389111.1
2017,Female,Northern Territory,Information Media and Telecommunications,783388.9
2017,Female,Northern Territory,Financial and Insurance Services,789025.1
2017,Female,Northern Territory,"Rental, Hiring and Real Estate Services",2238072.7
2017,Female,Northern Territory,"Professional, Scientific and Technical Services",2297156.2
2017,Female,Northern Territory,Administrative and Support Services,1464123.6
2017,Female,Northern Territory,Public Administration and Safety,13182667.2
2017,Female,Northern Territory,Education and Training,11031783.1
2017,Female,Northern Territory,Health Care and Social Assistance,18178621.9
2017,Female,Northern Territory,Arts and Recreation Services,1089477
2017,Female,Northern Territory,Other Services,1103359.4
2017,Female,Northern Territory,Total,64770171.1
2017,Female,Australian Capital Territory,"Agriculture, Forestry and Fishing",0
2017,Female,Australian Capital Territory,Mining,0
2017,Female,Australian Capital Territory,Manufacturing,582151
2017,Female,Australian Capital Territory,"Electricity, Gas, Water and Waste Services",0
2017,Female,Australian Capital Territory,Construction,1520977.3
2017,Female,Australian Capital Territory,Wholesale Trade,0
2017,Female,Australian Capital Territory,Retail Trade,3928033.5
2017,Female,Australian Capital Territory,Accommodation and Food Services,5872675.4
2017,Female,Australian Capital Territory,"Transport, Postal and Warehousing",636182.1
2017,Female,Australian Capital Territory,Information Media and Telecommunications,2144297.3
2017,Female,Australian Capital Territory,Financial and Insurance Services,4954436.5
2017,Female,Australian Capital Territory,"Rental, Hiring and Real Estate Services",893675.2
2017,Female,Australian Capital Territory,"Professional, Scientific and Technical Services",13217445.8
2017,Female,Australian Capital Territory,Administrative and Support Services,2789853.2
2017,Female,Australian Capital Territory,Public Administration and Safety,52973369.9
2017,Female,Australian Capital Territory,Education and Training,18691596
2017,Female,Australian Capital Territory,Health Care and Social Assistance,18219440.2
2017,Female,Australian Capital Territory,Arts and Recreation Services,2881991.4
2017,Female,Australian Capital Territory,Other Services,2188302
2017,Female,Australian Capital Territory,Total,132416818.4
2017,Female,Total,"Agriculture, Forestry and Fishing",44865202.9
2017,Female,Total,Mining,68408362.1
2017,Female,Total,Manufacturing,217095674.6
2017,Female,Total,"Electricity, Gas, Water and Waste Services",41899858.5
2017,Female,Total,Construction,95359219.4
2017,Female,Total,Wholesale Trade,119075274.9
2017,Female,Total,Retail Trade,450107960.9
2017,Female,Total,Accommodation and Food Services,244057737.6
2017,Female,Total,"Transport, Postal and Warehousing",156283285.8
2017,Female,Total,Information Media and Telecommunications,109471051.4
2017,Female,Total,Financial and Insurance Services,303696285.4
2017,Female,Total,"Rental, Hiring and Real Estate Services",107127870.9
2017,Female,Total,"Professional, Scientific and Technical Services",475421601.4
2017,Female,Total,Administrative and Support Services,165944287.2
2017,Female,Total,Public Administration and Safety,461690941.2
2017,Female,Total,Education and Training,800594032.2
2017,Female,Total,Health Care and Social Assistance,1244095094
2017,Female,Total,Arts and Recreation Services,74189696.1
2017,Female,Total,Other Services,123048385.8
2017,Female,Total,Total,5333359918
2017,Male,New South Wales,"Agriculture, Forestry and Fishing",29179267.7
2017,Male,New South Wales,Mining,95163750.2
2017,Male,New South Wales,Manufacturing,262488964.1
2017,Male,New South Wales,"Electricity, Gas, Water and Waste Services",57775945
2017,Male,New South Wales,Construction,330930729
2017,Male,New South Wales,Wholesale Trade,147733488
2017,Male,New South Wales,Retail Trade,143857163.8
2017,Male,New South Wales,Accommodation and Food Services,81059817.2
2017,Male,New South Wales,"Transport, Postal and Warehousing",209409370.6
2017,Male,New South Wales,Information Media and Telecommunications,97200615.8
2017,Male,New South Wales,Financial and Insurance Services,176483971
2017,Male,New South Wales,"Rental, Hiring and Real Estate Services",41015272
2017,Male,New South Wales,"Professional, Scientific and Technical Services",384283295.4
2017,Male,New South Wales,Administrative and Support Services,48315653.1
2017,Male,New South Wales,Public Administration and Safety,182756682.9
2017,Male,New South Wales,Education and Training,118850567.7
2017,Male,New South Wales,Health Care and Social Assistance,157670046.3
2017,Male,New South Wales,Arts and Recreation Services,32249261.5
2017,Male,New South Wales,Other Services,61942495.6
2017,Male,New South Wales,Total,2669206205
2017,Male,Victoria,"Agriculture, Forestry and Fishing",42246483.2
2017,Male,Victoria,Mining,12684937.2
2017,Male,Victoria,Manufacturing,243971336.7
2017,Male,Victoria,"Electricity, Gas, Water and Waste Services",36734821.7
2017,Male,Victoria,Construction,269502853.7
2017,Male,Victoria,Wholesale Trade,94267065.5
2017,Male,Victoria,Retail Trade,146339716.3
2017,Male,Victoria,Accommodation and Food Services,62143326.2
2017,Male,Victoria,"Transport, Postal and Warehousing",160876626.8
2017,Male,Victoria,Information Media and Telecommunications,48999901.4
2017,Male,Victoria,Financial and Insurance Services,108419913.1
2017,Male,Victoria,"Rental, Hiring and Real Estate Services",32396352.4
2017,Male,Victoria,"Professional, Scientific and Technical Services",256703244.7
2017,Male,Victoria,Administrative and Support Services,59272157.7
2017,Male,Victoria,Public Administration and Safety,114686229
2017,Male,Victoria,Education and Training,107484083.5
2017,Male,Victoria,Health Care and Social Assistance,113876184.2
2017,Male,Victoria,Arts and Recreation Services,35234154.7
2017,Male,Victoria,Other Services,76839920.1
2017,Male,Victoria,Total,2013805790
2017,Male,Queensland,"Agriculture, Forestry and Fishing",22571289.5
2017,Male,Queensland,Mining,109277810.7
2017,Male,Queensland,Manufacturing,173157389.6
2017,Male,Queensland,"Electricity, Gas, Water and Waste Services",32739471.6
2017,Male,Queensland,Construction,219285521.5
2017,Male,Queensland,Wholesale Trade,66351050.3
2017,Male,Queensland,Retail Trade,88705974.4
2017,Male,Queensland,Accommodation and Food Services,52751518.4
2017,Male,Queensland,"Transport, Postal and Warehousing",145228354.3
2017,Male,Queensland,Information Media and Telecommunications,18194384.6
2017,Male,Queensland,Financial and Insurance Services,34137173.3
2017,Male,Queensland,"Rental, Hiring and Real Estate Services",22554428.7
2017,Male,Queensland,"Professional, Scientific and Technical Services",126336735.4
2017,Male,Queensland,Administrative and Support Services,33738536.8
2017,Male,Queensland,Public Administration and Safety,123691620.4
2017,Male,Queensland,Education and Training,81143939.9
2017,Male,Queensland,Health Care and Social Assistance,117534317.2
2017,Male,Queensland,Arts and Recreation Services,15281243.3
2017,Male,Queensland,Other Services,63353435
2017,Male,Queensland,Total,1554017607
2017,Male,South Australia,"Agriculture, Forestry and Fishing",16607532.5
2017,Male,South Australia,Mining,18850808.1
2017,Male,South Australia,Manufacturing,59062855.1
2017,Male,South Australia,"Electricity, Gas, Water and Waste Services",10103696.1
2017,Male,South Australia,Construction,46193177.9
2017,Male,South Australia,Wholesale Trade,16302499.1
2017,Male,South Australia,Retail Trade,35388948.6
2017,Male,South Australia,Accommodation and Food Services,13490777.9
2017,Male,South Australia,"Transport, Postal and Warehousing",44192182.9
2017,Male,South Australia,Information Media and Telecommunications,8671645.5
2017,Male,South Australia,Financial and Insurance Services,11157693.2
2017,Male,South Australia,"Rental, Hiring and Real Estate Services",5274792.6
2017,Male,South Australia,"Professional, Scientific and Technical Services",40167593.4
2017,Male,South Australia,Administrative and Support Services,8301358.9
2017,Male,South Australia,Public Administration and Safety,43095796.6
2017,Male,South Australia,Education and Training,28995597.9
2017,Male,South Australia,Health Care and Social Assistance,44913326.5
2017,Male,South Australia,Arts and Recreation Services,5150317.8
2017,Male,South Australia,Other Services,15159458.5
2017,Male,South Australia,Total,477854894.4
2017,Male,Western Australia,"Agriculture, Forestry and Fishing",21957506.4
2017,Male,Western Australia,Mining,176955066
2017,Male,Western Australia,Manufacturing,73369301.7
2017,Male,Western Australia,"Electricity, Gas, Water and Waste Services",30552367.5
2017,Male,Western Australia,Construction,131202990.7
2017,Male,Western Australia,Wholesale Trade,34781482.8
2017,Male,Western Australia,Retail Trade,55370828.6
2017,Male,Western Australia,Accommodation and Food Services,31478334.4
2017,Male,Western Australia,"Transport, Postal and Warehousing",53538702.5
2017,Male,Western Australia,Information Media and Telecommunications,11457012.3
2017,Male,Western Australia,Financial and Insurance Services,28369711.4
2017,Male,Western Australia,"Rental, Hiring and Real Estate Services",15540427.8
2017,Male,Western Australia,"Professional, Scientific and Technical Services",89036014.9
2017,Male,Western Australia,Administrative and Support Services,24214326.9
2017,Male,Western Australia,Public Administration and Safety,57365398
2017,Male,Western Australia,Education and Training,50184615.8
2017,Male,Western Australia,Health Care and Social Assistance,50529910.3
2017,Male,Western Australia,Arts and Recreation Services,9932467.2
2017,Male,Western Australia,Other Services,29663702.5
2017,Male,Western Australia,Total,979829872.1
2017,Male,Tasmania,"Agriculture, Forestry and Fishing",7057425.1
2017,Male,Tasmania,Mining,10409435.1
2017,Male,Tasmania,Manufacturing,18063711.4
2017,Male,Tasmania,"Electricity, Gas, Water and Waste Services",6665648.2
2017,Male,Tasmania,Construction,12501344.9
2017,Male,Tasmania,Wholesale Trade,5840652.9
2017,Male,Tasmania,Retail Trade,7767595.1
2017,Male,Tasmania,Accommodation and Food Services,3034436.9
2017,Male,Tasmania,"Transport, Postal and Warehousing",6736905.1
2017,Male,Tasmania,Information Media and Telecommunications,2451086.6
2017,Male,Tasmania,Financial and Insurance Services,2483430.3
2017,Male,Tasmania,"Rental, Hiring and Real Estate Services",1517450.8
2017,Male,Tasmania,"Professional, Scientific and Technical Services",6510184.5
2017,Male,Tasmania,Administrative and Support Services,1559744.5
2017,Male,Tasmania,Public Administration and Safety,10169721.7
2017,Male,Tasmania,Education and Training,9370228.2
2017,Male,Tasmania,Health Care and Social Assistance,14793031.5
2017,Male,Tasmania,Arts and Recreation Services,2779386.2
2017,Male,Tasmania,Other Services,5716280.5
2017,Male,Tasmania,Total,139268069.9
2017,Male,Northern Territory,"Agriculture, Forestry and Fishing",468625.8
